Unnamed: 0,company,name,color,type,ratings,people_review,offer_price,real_price,offer,battery_hours,fast_charging,ENC,ANC,calculated_discount,amount_saved,value_score,feature__score,feature_count
449,Boult,"Audio Truebuds with 30H Battery, IPX7 Waterproof,...",Red, True Wireless,4.1,245,1099,7999,86% off,30,False,False,False,86.26078259782473,6900,353.66920865108136,,0
450,LEAF,Move X142 Bluetooth Headset,Carbon Black, In the Ear,3.9,3975,899,1999,55% off,,False,False,False,55.02751375687844,1100,214.60730365182593,,0
451,U&i,Burn Series Single Ear Business Headset Bluetooth H...,Black, In the Ear,3.8,27,449,1699,73% off,,False,False,False,73.57268981753973,1250,279.57622130665095,,0
452,Earboss,"Z11 Earbuds with Gaming Pods, 200H Playtime, Qu...",Black, True Wireless,3.8,47151,799,4999,84% off,200,False,False,False,84.01680336067213,4200,319.2638527705541,,0
453,Boult,"Audio Truebuds with 30H Battery, IPX7 Waterproof,...",Grey, True Wireless,4.3,1367,1099,7999,86% off,30,False,False,False,86.26078259782473,6900,370.9213651706463,,0
454,truke,"Buds Vibe with 35dB ANC, 4Mic ENC, 13mm Speaker, ...",Black, True Wireless,3.8,15087,1499,3499,57% off,,False,True,True,57.15918833952558,2000,217.2049156901972,,2
455,boAt,"Airdopes 100 with 50 Hours Playback, Quad Mics ENx...",Sapphire Blue, In the Ear,3.7,885,1399,4490,68% off,50,False,False,False,68.84187082405346,3091,254.7149220489978,,0
456,blue,seed M19 Bluetooth 5.1 Wireless Earbuds Touch Wate...,Black, True Wireless,4.0,7225,579,1599,63% off,,False,False,False,63.789868667917446,1020,255.15947467166978,,0
457,Boult,"Audio Maverick with Quad Mic ENC, 45ms Low Latenc...",Black, True Wireless,4.0,634,1299,4499,71% off,,False,True,False,71.12691709268726,3200,284.50766837074906,,1
458,DigiClues,"Gaming Pro P30 with ENC HD+ Calling, Deep Bas...",Black, True Wireless,4.0,257,987,7999,87% off,,False,True,False,87.66095761970246,7012,350.64383047880983,,1
459,KDM,A-2 sport 59 hour Bluetooth Headset,Black, In the Ear,4.1,4196,862,1900,54% off,,False,False,False,54.63157894736842,1038,223.98947368421048,,0
460,Ubon,"Club Series CL-80 With In-Built MIic,Upto 45Hour P...",Green, In the Ear,4.0,28901,899,2999,70% off,45,False,False,False,70.02334111370457,2100,280.0933644548183,,0
461,Boult,"Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...",White, True Wireless,3.9,3797,1199,4999,76% off,40,False,True,False,76.01520304060813,3800,296.45929185837167,,1
462,Aroma,NB119 Neutron 60 Hours PlayTime With 4 EQ modes F...,Orange, In the Ear,3.8,10586,594,2999,80% off,60,False,False,False,80.19339779926642,2405,304.7349116372124,,0
463,Ucool,Soul 100 Hours Playtime Wireless Neckband Earphon...,Blue, In the Ear,3.7,7649,649,2499,74% off,100,False,False,False,74.0296118447379,1850,273.90956382553026,,0
464,realme,Buds Wireless Pro with Active Noise Cancellation...,Yellow, In the Ear,4.0,405147,2999,5999,50% off,,False,False,True,50.00833472245374,3000,200.03333888981496,,1
465,Boult,"Audio Curve with BoomX Rich Bass, Flexi-band, Mag...",Blue  Black  Grey, In the Ear,3.8,21,699,3499,80% off,,False,False,False,80.02286367533581,2800,304.08688196627605,,0
466,SUCHETA,20 Hours Playtime Neckband Bluetooth Headset,Black, In the Ear,3.9,2432,449,1999,77% off,20,False,False,False,77.53876938469234,1550,302.4012006003001,,0
467,Ucool,Sport 50 Hours Backup Wireless Neckband Bluetooth...,Blue, In the Ear,4.1,94,759,7999,90% off,50,False,False,False,90.51131391423928,7240,371.096387048381,,0
468,UPOZA,"BTH F9 Pro Earbuds with ENC HD+ Calling, Deep Bas...",Black, True Wireless,4.1,2992,1299,4999,74% off,,False,True,False,74.01480296059212,3700,303.46069213842765,,1
469,ZEBRONICS,Zeb Yoga 90 Plus Bluetooth Headset,Red  Black, In the Ear,4.0,447,799,2299,65% off,,False,False,False,65.24575902566333,1500,260.98303610265333,,0
470,Syska,"PACE HE3500 with ENC, Fast Charging, Low Latency ...",Marine Green, In the Ear,4.1,5729,799,2999,73% off,,True,True,False,73.35778592864288,2200,300.7669223074358,,2
471,Mivi,DuoPods M30 earbuds with 42 hours of playtime | Ma...,Beige, True Wireless,3.7,74252,799,2999,73% off,,False,False,False,73.35778592864288,2200,271.4238079359787,,0
472,Aroma,NB137 Nexon 16 Hours* Playtime Deep Bass True Wir...,White  Silver, True Wireless,3.7,3128,499,1499,66% off,16,False,False,False,66.711140760507,1000,246.83122081387594,,0
473,Aroma,NB140 Dhamaal 24 Hours* Playtime | Deep Bass | Ma...,Baby Pink, True Wireless,3.6,871,559,1999,72% off,24,False,False,False,72.0360180090045,1440,259.3296648324162,,0
474,flying,india New Edition TWS M19 Gaming Earbuds Bluetoo...,Black, True Wireless,3.7,324,586,2199,73% off,,False,False,False,73.35152341973624,1613,271.4006366530241,,0
475,Ggkart,K1 BLACK Bluetooth Headset Bluetooth Headset,Black, In the Ear,3.6,374,250,1199,79% off,,False,False,False,79.14929107589657,949,284.93744787322765,,0
476,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,3.6,6182,546,1999,72% off,24,False,False,False,72.68634317158579,1453,261.6708354177089,,0
477,blue,seed M19 Bluetooth 5.1 Wireless Earbuds Touch Wate...,Black, True Wireless,3.7,885,579,1599,63% off,,False,False,False,63.789868667917446,1020,236.02251407129455,,0
478,FUR,"JADEN AirJams 13mm HD Dynamic Driver, Thumping Bass...",Black, True Wireless,4.0,3487,869,3000,71% off,,False,False,False,71.03333333333333,2131,284.1333333333333,,0
479,TECHFIRE,Fire 200 PRO Neckband hi-bass Wireless Bluetoo...,Blue, In the Ear,3.9,4699,449,3850,88% off,,False,False,False,88.33766233766234,3401,344.5168831168831,,0
480,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Blue, In the Ear,4.0,20048,699,1999,65% off,,False,False,False,65.03251625812906,1300,260.13006503251626,,0
481,Wings,Phantom 205 Neck band with touch controls Bluetoo...,Grey, In the Ear,4.0,3399,899,2999,70% off,,False,False,False,70.02334111370457,2100,280.0933644548183,,0
482,CARRON,CH-125 Dilbar - 48 Hour Playtime Bluetooth Headp...,Blue, In the Ear,4.0,6,449,1999,77% off,48,False,False,False,77.53876938469234,1550,310.1550775387694,,0
483,LEAF,Move X142 Bluetooth Headset,Carbon Black, In the Ear,4.1,245,899,1999,55% off,,False,False,False,55.02751375687844,1100,225.6128064032016,,0
484,Boult,"Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast ...",Black, True Wireless,4.1,111172,999,5499,81% off,40,True,False,False,81.83306055646482,4500,335.5155482815057,,1
485,MR,ROBOT Premium B11 Neckband Bluetooth Headset Earphon...,Blue, In the Ear,3.2,178,429,2199,80% off,,False,False,False,80.49113233287858,1770,257.5716234652115,,0
486,Ucool,Soul 100 Hours Playtime Wireless Neckband Earphon...,Blue, In the Ear,3.8,10586,649,2499,74% off,100,False,False,False,74.0296118447379,1850,281.312525010004,,0
487,Ucool,Beast 100 Hours Playtime Bluetooth Wireless Neckb...,Black, In the Ear,3.8,1801,649,2999,78% off,100,False,False,False,78.35945315105035,2350,297.7659219739913,,0
488,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,3.7,8896,546,1999,72% off,24,False,False,False,72.68634317158579,1453,268.93946973486743,,0
489,Alfanso,"BEATBOX TWS EARBUDS, Bass+ 20 H Playtime & Fast...",Black, True Wireless,3.6,54,499,1299,61% off,20,True,False,False,61.585835257890686,800,221.70900692840647,,1
490,truke,"Buds A1 with 30dB ANC, Quad Mic ENC, 48H Playtime...",Black, True Wireless,4.4,389,1299,3999,67% off,48,False,True,True,67.51687921980495,2700,297.0742685671418,,2
491,Highnotes,M19 Earbuds/TWS/buds 5.1 Earbuds with 280H Pl...,Black, True Wireless,3.6,1319,668,7999,91% off,280,False,False,False,91.64895611951493,7331,329.93624203025377,,0
492,Boult,"Audio Gearpods with 32H Playtime, Fast Charging, ...",White, True Wireless,3.7,147072,899,5999,85% off,32,True,False,False,85.01416902817137,5100,314.55242540423404,,1
493,GREEN,BIRD in-Ear Truly Wireless Earbuds with Fast Char...,Blue, True Wireless,3.5,4639,480,1499,67% off,,True,False,False,67.97865243495663,1019,237.9252835223482,,1
494,PTron,"Basspods Encore TWS Earbuds, 50H Playtime, Quad M...",Blue, In the Ear,4.1,2128,1199,3499,65% off,50,False,True,False,65.73306659045441,2300,269.5055730208631,,1
495,ORAIMO,"Airbuds 3 Earbuds with ENC, up to 20 hours Playb...",Blue, True Wireless,4.0,7050,899,2500,64% off,,False,True,False,64.03999999999999,1601,256.15999999999997,,1
496,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",Blue, In the Ear,4.2,14276,1299,4999,74% off,60,False,True,False,74.01480296059212,3700,310.8621724344869,,1
497,flying,india Exclusive Gaming Earbuds M28 Upto 48 Hours...,Black, True Wireless,3.8,50,693,2199,68% off,48,False,False,False,68.4856753069577,1506,260.24556616643923,,0
498,ZTNY,2023 New Design In-Ear Waterproof Wireless Earphon...,Black, In the Ear,3.7,606,549,3490,84% off,,False,False,False,84.26934097421204,2941,311.79656160458455,,0
499,Aroma,"NB128 Adventure 50 Hours Playtime Fast Charging, ...",Navy Blue, In the Ear,4.0,20048,418,2999,86% off,50,True,False,False,86.06202067355785,2581,344.2480826942314,,1
500,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Black, In the Ear,4.1,4196,699,1999,65% off,,False,False,False,65.03251625812906,1300,266.63331665832914,,0
501,Ubon,"Club Series CL-80 With In-Built MIic,Upto 45Hour P...",Green, In the Ear,4.0,23,899,2999,70% off,45,False,False,False,70.02334111370457,2100,280.0933644548183,,0
502,CIHROX,"Bluetooth Neckband 12Hrs Playback, 10mm Drivers,...",Black, In the Ear,3.9,50,499,1899,73% off,12,False,False,False,73.72301211163771,1400,287.51974723538706,,0
503,CIHYARD,CH-125 Dilbar - 30 Hours Playtime Bluetooth Nec...,Black, In the Ear,3.9,72798,449,1999,77% off,30,False,False,False,77.53876938469234,1550,302.4012006003001,,0
504,HOPPUP,GRAND With Power Bank Function & Upto 75 Hours P...,Black, True Wireless,3.4,63,599,2999,80% off,75,False,False,False,80.02667555851951,2400,272.0906968989663,,0
505,TEQIR,Bluetooth Neckband Bluetooth Headset Immersive Au...,Black, In the Ear,3.8,70531,569,799,28% off,,False,False,False,28.785982478097623,230,109.38673341677097,,0
506,TEG,BEAST 5.2 Bluetooth Sports Bluetooth Headset,White, True Wireless,4.1,327645,499,2999,83% off,,False,False,False,83.36112037345782,2500,341.78059353117703,,0
507,Wings,"Phantom 110 Neckband, LED , 20 hrs Playtime, 50ms...",Black, In the Ear,4.1,1804,899,1999,55% off,,False,False,False,55.02751375687844,1100,225.6128064032016,,0
508,flying,india New Edition TWS M19 Gaming Earbuds Bluetoo...,Black, True Wireless,3.7,324,586,2199,73% off,,False,False,False,73.35152341973624,1613,271.4006366530241,,0
509,U&i,Burn Series Single Ear Business Headset Bluetooth H...,Black, In the Ear,3.9,3975,449,1699,73% off,,False,False,False,73.57268981753973,1250,286.9334902884049,,0
510,Aroma,NB137 Nexon 16 Hours* Playtime Deep Bass True Wir...,White  Silver, True Wireless,3.7,3128,499,1499,66% off,16,False,False,False,66.711140760507,1000,246.83122081387594,,0
511,MEDIAL,"SENSO V 1.0 TWS EARBUDS, Bass+ 20 H Playtime & F...",Black, True Wireless,3.1,51,499,1299,61% off,20,False,False,False,61.585835257890686,800,190.91608929946113,,0
512,HOPPUP,GRAND With Power Bank Function & Upto 75 Hours P...,Green, True Wireless,3.9,72798,599,2999,80% off,75,False,False,False,80.02667555851951,2400,312.10403467822607,,0
513,Syska,SonicBuds X2 Bluetooth Headset,Elegant Black, True Wireless,4.0,566,899,2999,70% off,,False,False,False,70.02334111370457,2100,280.0933644548183,,0
514,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,3.6,6182,546,1999,72% off,24,False,False,False,72.68634317158579,1453,261.6708354177089,,0
515,Wings,"Phantom Pro earbuds with Low latency Game mode, 4...",White, True Wireless,4.0,33193,1299,5499,76% off,,False,True,False,76.37752318603383,4200,305.5100927441353,,1
516,Ucool,Beast 100 Hours Playtime Bluetooth Wireless Neckb...,Navy Blue, In the Ear,3.8,1801,649,2999,78% off,100,False,False,False,78.35945315105035,2350,297.7659219739913,,0
517,boAt,Rockerz 255 Arc with ENx Technology and upto 30 Ho...,Fern Green, In the Ear,4.1,8135,1299,2990,56% off,30,False,False,False,56.5551839464883,1691,231.87625418060202,,0
518,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Blue, In the Ear,4.0,20048,699,1999,65% off,,False,False,False,65.03251625812906,1300,260.13006503251626,,0
519,Nexbird,B11 Neckband Truly Wireless Bluetooth 5.0 Headp...,Red, In the Ear,3.9,805,285,1899,84% off,0,False,False,False,84.99210110584518,1614,331.4691943127962,,0
520,Portronics,Harmonics 250 Fast Charging with 60Hrs Playt...,Black, In the Ear,4.0,257,899,2999,70% off,60,True,False,False,70.02334111370457,2100,280.0933644548183,,1
521,KDM,A-2 sport 59 hour Bluetooth Headset,Black, In the Ear,4.1,111172,862,1900,54% off,,False,False,False,54.63157894736842,1038,223.98947368421048,,0
522,Boult,"Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast ...",Black, True Wireless,3.3,42,999,5499,81% off,40,True,False,False,81.83306055646482,4500,270.0490998363339,,1
523,Casa,Tech Long Hrs Playtime with Quick Charge in Ear Bl...,Red, In the Ear,4.0,2057,499,1000,50% off,,False,False,False,50.1,501,200.4,,0
524,Cellecor,NK3 Wireless Waterproof Neckband with 25 Hrs p...,Dark Black, In the Ear,4.2,1135,696,2999,76% off,25,False,False,False,76.79226408802934,2303,322.52750916972326,,0
525,DEFY,GravityU with 35 Hours Playback and Beast Mode Blu...,Stellar Black, In the Ear,3.7,8896,899,1999,55% off,35,False,False,False,55.02751375687844,1100,203.60180090045026,,0
526,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,4.2,45985,546,1999,72% off,24,False,False,False,72.68634317158579,1453,305.28264132066033,,0
527,realme,Buds Air 3 with Fast Charge & Active Noise Cance...,Galaxy White, True Wireless,4.0,6818,3799,5999,36% off,,True,False,True,36.672778796466076,2200,146.6911151858643,,2
528,Tunifi,TN01 TWS Earbuds Upto 48Hrs. Playback with Power...,Black, True Wireless,3.7,147072,499,7999,93% off,48,False,False,False,93.76172021502688,7500,346.9183647955995,,0
529,Noise,"Beads with 18hrs of playtime, HyperSync, IPX5 and...",Pearl White, True Wireless,3.8,70531,1199,3499,65% off,,False,False,False,65.73306659045441,2300,249.78565304372677,,0
530,Boult,"Audio Gearpods with 32H Playtime, Fast Charging, ...",White, True Wireless,3.7,147072,899,5999,85% off,32,True,False,False,85.01416902817137,5100,314.55242540423404,,1
531,Mivi,DuoPods F60 ENC with 50+ Hrs Playtime| Made in Ind...,White, True Wireless,4.0,3,999,2999,66% off,,False,True,False,66.68889629876625,2000,266.755585195065,,1
532,Boult,"Audio Gearpods with 32H Playtime, Fast Charging, ...",Blue, True Wireless,4.2,14276,899,5999,85% off,32,True,False,False,85.01416902817137,5100,357.05950991831975,,1
533,Varni,CAP10 Flexible with Upto 16Hours Playtime Bluetoo...,Black, In the Ear,3.7,1227,599,1999,70% off,16,False,False,False,70.03501750875438,1400,259.12956478239124,,0
534,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",Blue, In the Ear,4.0,11051,1299,4999,74% off,60,False,True,False,74.01480296059212,3700,296.0592118423685,,1
535,CARRON,CH-271 Pull-Fire - 48 Hour Playtime Bluetooth He...,Blue, In the Ear,4.0,20048,499,1999,75% off,48,False,False,False,75.03751875937968,1500,300.1500750375187,,0
536,FPX,Jazz 35 Hours Playtime with Deep Bass Neckband Head...,Red, In the Ear,3.6,21,399,2499,84% off,35,False,False,False,84.03361344537815,2100,302.52100840336135,,0
537,Aroma,NB119 Champion - 50 Hours Playtime Fast Charging ...,Green, In the Ear,3.2,10,569,2999,81% off,50,True,False,False,81.027009003001,2430,259.2864288096032,,1
538,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Black, In the Ear,3.7,3,699,1999,65% off,,False,False,False,65.03251625812906,1300,240.62031015507756,,0
539,Makzee,"MAGIC2626 WATERPROOF, TurboBass, D-Pairing, Ligh...",GOLD-BLACK, In the Ear,4.2,124994,351,999,64% off,,False,False,False,64.86486486486487,648,272.43243243243245,,0
540,Syska,PACE X1 Bluetooth Headset,Royal Blue, In the Ear,3.8,109649,699,2299,69% off,,False,False,False,69.59547629404089,1600,264.4628099173554,,0
541,D1Y3,IN 75 HOURS BETETRY BACKUP HIGH BASS STORNG LONG B...,Multicolor, In the Ear,3.6,26,1529,5999,74% off,75,False,False,False,74.51241873645607,4470,268.2447074512419,,0
542,boAt,Rockerz 235 Pro with upto 20 Hours Playback & ASAP...,Ash Grey, In the Ear,3.4,68,899,2490,63% off,20,False,False,False,63.89558232931727,1591,217.2449799196787,,0
543,Mivi,DuoPods F40 with 50 Hrs Playtime I13mm Drivers|Mad...,Mint Green, True Wireless,3.9,72798,899,2999,70% off,50,False,False,False,70.02334111370457,2100,273.0910303434478,,0
544,boAt,Airdopes 131 with upto 60 Hours and ASAP Charge Bl...,Midnight Blue, True Wireless,4.0,1345614,999,2990,66% off,60,False,False,False,66.5886287625418,1991,266.3545150501672,,0
545,boAt,"Airdopes Atom 83 with 50Hrs Playback, Quad Mics EN...",Ivory White, True Wireless,4.0,10668,1499,4490,66% off,50,False,False,False,66.61469933184854,2991,266.45879732739417,,0
546,ZWOLLEX,High Bass Neck Band with Mic and Noise Cancella...,Black, True Wireless,3.7,6379,440,1499,70% off,,False,False,True,70.64709806537692,1059,261.3942628418946,,1
547,PTron,"Bassbuds Joy TWS with 13mm Drivers, Stereo Calls,...",Black, True Wireless,4.0,6,799,2599,69% off,,False,False,False,69.25740669488265,1800,277.0296267795306,,0
548,LUTENET,Original i12 true wireless headset earbuds with...,Black, In the Ear,3.9,18685,339,999,66% off,,False,False,False,66.06606606606607,660,257.6576576576577,,0
549,boAt,Airdopes 411ANC with upto 17.5 Hours Playback and ...,Black Storm, True Wireless,4.0,10315,1699,4990,65% off,5,False,False,True,65.95190380761522,3291,263.8076152304609,,1
550,Wings,"Phantom 550 Earbuds with Low latency Game mode, 4...",Black, True Wireless,4.2,14276,1299,2999,56% off,,False,True,False,56.68556185395131,1700,238.07935978659552,,1
551,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",White, In the Ear,4.1,532,1299,4999,74% off,60,False,True,False,74.01480296059212,3700,303.46069213842765,,1
552,Mytrack,"Neckband Low latency , Microphone incoming call...",Teal Green, In the Ear,4.0,5821,449,2995,85% off,,False,True,False,85.00834724540901,2546,340.03338898163605,,1
553,Aroma,NB119_Boom - 72 Hours Playtime Bluetooth Headset,Black, In the Ear,4.0,23,594,2999,80% off,72,False,False,False,80.19339779926642,2405,320.7735911970657,,0
554,CIHROX,"Bluetooth Neckband 12Hrs Playback, 10mm Drivers,...",Black, In the Ear,4.0,49704,499,1899,73% off,12,False,False,False,73.72301211163771,1400,294.89204844655086,,0
555,Boult,"Audio ProBass EQCharge with ZEN Mode ENC, 32hrs P...",Blue, In the Ear,3.8,1801,799,4499,82% off,,False,True,False,82.24049788841965,3700,312.5138919759947,,1
556,Ucool,Beast 100 Hours Playtime Bluetooth Wireless Neckb...,Black, In the Ear,3.9,10565,649,2999,78% off,100,False,False,False,78.35945315105035,2350,305.60186728909633,,0
557,Ubon,CL-122 Neckband Bluetooth Headset,Pink, In the Ear,3.7,3,599,1999,70% off,,False,False,False,70.03501750875438,1400,259.12956478239124,,0
558,D1Y3,IN 75 HOURS BETETRY BACKUP HIGH BASS STORNG LONG B...,Multicolor, In the Ear,4.1,111172,1529,5999,74% off,75,False,False,False,74.51241873645607,4470,305.50091681946986,,0
559,Boult,"Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast ...",Black, True Wireless,4.5,22,999,5499,81% off,40,True,False,False,81.83306055646482,4500,368.2487725040917,,1
560,U&i,Melody 48Hrs Battery Backup Bluetooth Neckband with...,Red, In the Ear,4.3,4,399,2199,81% off,48,False,False,False,81.85538881309687,1800,351.9781718963165,,0
561,HUTUVI,i7s Bluetooth Headphone Twins Wireless Buds (set...,White, In the Ear,3.5,1819,399,1999,80% off,,False,False,False,80.040020010005,1600,280.14007003501746,,0
562,TECHFIRE,i7s Tws Mini Earphone Bluetooth Headset,White, True Wireless,3.6,6182,399,1999,80% off,,False,False,False,80.040020010005,1600,288.144072036018,,0
563,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,4.0,51798,546,1999,72% off,24,False,False,False,72.68634317158579,1453,290.74537268634316,,0
564,Wings,Phantom Wireless Earbuds with 50ms Low Latency Ga...,White, True Wireless,3.8,1442,1199,4999,76% off,,False,True,False,76.01520304060813,3800,288.8577715543109,,1
565,GREE,"MATT B11 Bluetooth Headset (Red, In the Ear) Bluet...",Red, In the Ear,4.1,19628,391,699,44% off,,False,False,False,44.06294706723891,308,180.65808297567952,,0
566,DEFY,"GravityZ with upto 50 Hours Playback, 4 Mic ENC, 1...",White Purity, In the Ear,3.8,47151,1099,2699,59% off,50,False,True,False,59.28121526491294,1600,225.26861800666916,,1
567,Boult,"Audio Truebuds with 30H Battery, IPX7 Waterproof,...",Red, True Wireless,4.0,43163,1099,7999,86% off,30,False,False,False,86.26078259782473,6900,345.0431303912989,,0
568,Mivi,"DuoPods F70 ENC with Quad Mic, 50+ Hrs Playtime| M...",Black, True Wireless,4.2,2022,1099,2999,63% off,,False,True,False,63.354451483827944,1900,266.0886962320774,,1
569,ORAIMO,"Necklace 4 Fast Charge, 50hr PlayTime, Super Bas...",Black, In the Ear,4.2,14276,1299,3499,62% off,,True,False,False,62.87510717347814,2200,264.0754501286082,,1
570,Zusix,Elite 90 with 18 Hours Music Time In-Ear Wireless...,Light Blue, In the Ear,3.7,3,643,1599,59% off,18,False,False,False,59.78736710444027,956,221.213258286429,,0
571,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",Blue, In the Ear,3.7,1227,1299,4999,74% off,60,False,True,False,74.01480296059212,3700,273.8547709541909,,1
572,Nexbird,B11 Neckband Truly Wireless Bluetooth 5.0 Headp...,Black, In the Ear,4.1,511,293,1899,84% off,0,False,False,False,84.57082675092154,1606,346.7403896787783,,0
573,FPX,Jazz 35 Hours Playtime with Deep Bass Neckband Head...,Red, In the Ear,3.7,8896,399,2499,84% off,35,False,False,False,84.03361344537815,2100,310.92436974789916,,0
574,Portronics,Harmonics Z2 - 30 Hours Playtime Wireless Ne...,Blue, In the Ear,3.9,485,649,1999,67% off,30,False,False,False,67.53376688344173,1350,263.3816908454227,,0
575,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,3.9,16582,546,1999,72% off,24,False,False,False,72.68634317158579,1453,283.4767383691846,,0
576,ROKAVO,Silver neckband wireless headphone headset earph...,Silver  Black  Blue  Multicolor, In the Ear,3.8,6259,745,2199,66% off,,False,False,False,66.12096407457936,1454,251.25966348340157,,0
577,Ucool,Prime 60 Hours Playtime Bluetooth Wireless Neckba...,Blue, In the Ear,4.1,2992,449,1999,77% off,60,False,False,False,77.53876938469234,1550,317.9089544772386,,0
578,truke,"Air Buds with Quad Mic ENC & 20 EQ modes, 10mm Dr...",Black, True Wireless,4.1,13,999,3299,69% off,,False,True,False,69.71809639284632,2300,285.8441952106699,,1
579,Mivi,"DuoPods K7 Metallic Finish,AI ENC,50H Playtime,Low...",Galaxy Black, In the Ear,3.3,490,1299,4999,74% off,50,False,True,False,74.01480296059212,3700,244.24884976995398,,1
580,Rudra,Tech M10 TWS Bluetooth Earbuds Wireless Earbuds B...,Black, In the Ear,3.6,1023,494,2699,81% off,,False,False,False,81.69692478695814,2205,294.1089292330493,,0
581,NP,SERIES TWS-I12 Twins Bluetooth Wireless Headset with...,White, True Wireless,3.8,47151,496,2499,80% off,,False,False,False,80.15206082432972,2003,304.57783113245296,,0
582,Mivi,"DuoPods K7 Metallic Finish,AI ENC,50H Playtime,Low...",Coral, In the Ear,4.1,2992,1299,4999,74% off,50,False,True,False,74.01480296059212,3700,303.46069213842765,,1
583,Wings,"Phantom 550 Earbuds with Low latency Game mode, 4...",White, True Wireless,4.0,10315,1299,2999,56% off,,False,True,False,56.68556185395131,1700,226.74224741580525,,1
584,Raman,Sales M19 / M90 / M10 / Bluetooth 5.0 Wireless Ea...,Black, In the Ear,4.0,24,599,2299,73% off,,False,False,False,73.94519356241844,1700,295.78077424967375,,0
585,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,3.6,6182,546,1999,72% off,24,False,False,False,72.68634317158579,1453,261.6708354177089,,0
586,Mivi,"DuoPods K1 compact earbuds,AI-ENC,TWS with 42H Pla...",Brisk Blue, In the Ear,4.1,710,999,4999,80% off,42,False,True,False,80.01600320064013,4000,328.0656131226245,,1
587,JAIBALLY,i12 TWS Wireless Bluetooth Earbuds Long Lastin...,White, True Wireless,2.7,3,379,1299,70% off,,False,False,False,70.82371054657429,920,191.2240184757506,,0
588,UPOZA,B235 Upto 25 Hours Playbak with ASAP Charge Bluet...,Black, In the Ear,4.6,17,499,3999,87% off,25,False,False,False,87.52188047011754,3500,402.60065016254066,,0
589,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Blue, In the Ear,4.0,20048,699,1999,65% off,,False,False,False,65.03251625812906,1300,260.13006503251626,,0
590,IZWI,Behind The Neck Bluetooth Neckband with V5.2 Flexi...,Black, In the Ear,4.0,60812,499,2490,79% off,,False,False,False,79.95983935742971,1991,319.83935742971886,,0
591,REDMI,SonicBass Wireless Bluetooth Neckband in-Ear Earp...,Red, In the Ear,3.8,24353,1299,1599,18% off,,False,False,False,18.76172607879925,300,71.29455909943714,,0
592,Mivi,Collar 2A with Fast Charging Bluetooth Headset,Grey, In the Ear,4.1,111172,899,2999,70% off,,True,False,False,70.02334111370457,2100,287.09569856618873,,1
593,Boult,"Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast ...",Black, True Wireless,4.0,30,999,5499,81% off,40,True,False,False,81.83306055646482,4500,327.33224222585926,,1
594,ROKAVO,Travel wrieless earbuds headphone neckband long ...,Green, In the Ear,3.7,367,749,2199,65% off,,False,False,False,65.93906321055026,1450,243.97453387903596,,0
595,ULTADOR,"Audio ProBass YCharge with Fast Charging , Pro+...",Red, In the Ear,3.8,598,510,1199,57% off,,True,False,False,57.46455379482902,689,218.36530442035027,,1
596,Aroma,NB120 Last 36 Hours Playtime Bluetooth Neckband E...,Black, In the Ear,3.7,3128,348,1499,76% off,36,False,False,False,76.78452301534357,1151,284.1027351567712,,0
597,Aroma,NB137 Nexon 16 Hours* Playtime Deep Bass True Wir...,White  Silver, True Wireless,3.5,82,499,1499,66% off,16,False,False,False,66.711140760507,1000,233.48899266177452,,0
598,Malhotra,enterprises Air Tune (Buds) True Wireless Blue...,Assorted, True Wireless,3.8,15087,1399,4490,68% off,,False,False,False,68.84187082405346,3091,261.5991091314031,,0
599,boAt,"Airdopes 100 with 50 Hours Playback, Quad Mics ENx...",Sapphire Blue, In the Ear,3.4,833,593,4999,88% off,50,False,False,False,88.1376275255051,4406,299.6679335867173,,0
600,deamflum,Earbuds M90 PRO with Power Bank & ASAP Charge ...,Black, True Wireless,4.2,14276,1299,4999,74% off,,False,False,False,74.01480296059212,3700,310.8621724344869,,0
